height,width,label,mar,ratio,area,height_norm,width_norm
6.43,40.94,please,0.15705910705766715,6.367028558782494,263.2442,0.14076182136602453,0.44616390584132515
6.61,43.42,please,0.1522339900452789,6.568834104563676,287.00620000000004,0.14470227670753066,0.47319093286835223
5.2,43.44,please,0.11970533794416811,8.353844547337586,225.888,0.11383537653239931,0.47340889276373144
4.06,44.64,please,0.09094981875112412,10.995071183480006,181.23839999999998,0.08887915936952714,0.48648648648648646
9.09,45.66,please,0.19908015332719772,5.023101757634571,415.04939999999993,0.19899299474605955,0.4976024411508282
15.53,44.36,please,0.35009016343349497,2.8564067703537175,688.9108,0.33997373029772326,0.483435047951177
4.66,44.95,please,0.10367074296616813,9.645920676841056,209.467,0.10201401050788092,0.48986486486486486
7.69,48.24,please,0.15941127364404492,6.2730811088321055,370.96560000000005,0.16834500875656744,0.5257192676547515
11.74,45.13,please,0.2601373751354448,3.8441223301429024,529.8262000000001,0.25700525394045537,0.4918265039232781
18.21,47.6,please,0.38256301717304586,2.613948236466324,866.796,0.3986427320490368,0.5187445510026155
11.47,43.77,please,0.26205162755193906,3.8160415156023095,502.04190000000006,0.25109457092819615,0.4770052310374891
11.08,46.77,please,0.2369039932242037,4.221118752606611,518.2116000000001,0.2425569176882662,0.5096992153443767
13.25,46.69,please,0.28378667201142277,3.523773318960504,618.6424999999999,0.290061295971979,0.5088273757628596
0.85,43.41,please,0.019580741313505155,51.07052815231982,36.8985,0.018607705779334502,0.4730819529206625
14.8,47.75,please,0.30994763748800763,3.2263511333546533,706.7,0.3239929947460596,0.5203792502179598
2.12,48.5,please,0.04371133930492084,22.87734769936429,102.82000000000001,0.04640980735551664,0.5285527462946817
12.95,57.0,please,0.22719297847029862,4.401544061656829,738.15,0.2834938704028021,0.6211857018308631
1.3,52.54,please,0.024743052441129572,40.41535352665113,68.302,0.028458844133099827,0.5725806451612903
17.57,53.45,please,0.3287184222877751,3.0421170721618056,939.1165000000001,0.3846322241681261,0.5824978204010463
3.37,58.08,please,0.0580234149789357,17.234416250915057,195.7296,0.07377408056042031,0.6329555361813426
15.84,64.94,please,0.24391745851682387,4.099747215925049,1028.6496,0.3467600700525394,0.7077157802964253
6.1,60.73,please,0.10044458915783651,9.955736072830152,370.453,0.13353765323992994,0.6618352223190932
18.64,63.48,please,0.29363578617460956,3.4055792164388827,1183.2672,0.4080560420315237,0.6918047079337402
4.29,59.46,please,0.07214934288346211,13.86013662933878,255.0834,0.09391418563922942,0.6479947689625108
21.07,62.38,please,0.33776851013516335,2.9606073583005523,1314.3466,0.4612521891418564,0.6798169136878814
4.96,60.14,please,0.08247422543275315,12.124997555444041,298.2944,0.1085814360770578,0.6554054054054054
19.21,70.74,please,0.27155781352052855,3.6824568619231197,1358.9153999999999,0.42053415061295973,0.7709241499564079
14.35,69.68,please,0.20594144365755676,4.855748790540154,999.9080000000001,0.3141418563922942,0.7593722755013078
15.05,66.84,please,0.22516456874379762,4.441195718192976,1005.9420000000001,0.3294658493870403,0.7284219703574543
19.72,68.74,please,0.2868780871853639,3.4858010402737807,1355.5528,0.4316987740805604,0.7491281604184828
9.38,65.39,please,0.14344700805250027,6.971214608612515,613.3582,0.20534150612959723,0.7126198779424585
16.59,65.69,please,0.25254985153676585,3.959613986762267,1089.7971,0.3631786339754816,0.7158892763731473
12.46,65.74,please,0.18953452708344198,5.2760830436530455,819.1204,0.27276707530647987,0.7164341761115953
13.2,66.71,please,0.19787138063451687,5.05378749592519,880.5719999999999,0.28896672504378285,0.727005231037489
13.16,67.42,please,0.19519430146552505,5.123099914658061,887.2472,0.28809106830122594,0.7347428073234524
